,DST_TO_SRC_SECOND_BYTES,FLOW_DURATION_MICROSECONDS,FLOW_DURATION_MILLISECONDS,IN_BYTES,IN_PKTS,L4_SRC_PORT,OUT_BYTES,OUT_PKTS,PROTOCOL_MAP,SRC_TO_DST_SECOND_BYTES,TCP_FLAGS,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,TCP_WIN_MIN_IN,TCP_WIN_MIN_OUT,TCP_WIN_MSS_IN,TCP_WIN_MSS_OUT,TCP_WIN_SCALE_IN,TCP_WIN_SCALE_OUT,L7_PROTO_NAME,TOTAL_FLOWS_EXP,LABEL
16338,40,926,0,44,1,56768,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12300907,FIN Scan
16339,40,954,0,44,1,58312,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12304647,FIN Scan
16340,40,936,0,44,1,56769,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12308086,FIN Scan
16341,40,1048,1,44,1,58313,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12311859,FIN Scan
16342,40,1052,1,44,1,56770,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12315328,FIN Scan
16343,40,1013,1,44,1,58314,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12319107,FIN Scan
16344,40,970,0,44,1,56771,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12322580,FIN Scan
16345,40,979,0,44,1,58315,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12326366,FIN Scan
16346,40,989,0,44,1,56772,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12329830,FIN Scan
16347,40,1053,1,44,1,58316,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12333546,FIN Scan
16348,40,906,0,44,1,56773,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12337022,FIN Scan
16349,40,1216,1,44,1,58317,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12340817,FIN Scan
16350,40,1086,1,44,1,56774,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12344266,FIN Scan
16351,40,1258,1,44,1,58318,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12348068,FIN Scan
16352,40,1062,1,44,1,56775,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12351513,FIN Scan
16353,40,971,0,44,1,58319,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12355250,FIN Scan
16354,40,1180,1,44,1,56776,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12358737,FIN Scan
16355,40,824,0,44,1,58320,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12362494,FIN Scan
16356,40,965,0,44,1,56777,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12365942,FIN Scan
16357,40,1234,1,44,1,58321,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12369780,FIN Scan
16358,40,854,0,44,1,56778,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12373191,FIN Scan
16359,40,837,0,44,1,58322,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12376934,FIN Scan
16360,40,1116,1,44,1,56779,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12380437,FIN Scan
16361,40,1209,1,44,1,58323,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12384162,FIN Scan
16362,40,845,0,44,1,56780,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12387559,FIN Scan
16363,40,937,0,44,1,58324,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12391371,FIN Scan
16364,40,877,0,44,1,56781,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12394811,FIN Scan
16365,40,1041,1,44,1,58325,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12398579,FIN Scan
16366,40,1799,1,44,1,56782,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12402011,FIN Scan
16367,40,1063,1,44,1,58326,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12405791,FIN Scan
16368,40,1147,1,44,1,56783,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12409199,FIN Scan
16369,40,1118,1,44,1,58327,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12413005,FIN Scan
16370,40,889,0,44,1,56784,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12416431,FIN Scan
16371,40,1010,1,44,1,58073,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12420211,FIN Scan
16372,40,1243,1,44,1,56785,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12423608,FIN Scan
16373,40,1859,1,44,1,58074,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12427385,FIN Scan
16374,40,1005,1,44,1,56786,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12430817,FIN Scan
16375,40,1031,1,44,1,58075,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12434639,FIN Scan
16376,40,912,0,44,1,56787,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12438033,FIN Scan
16377,40,1053,1,44,1,58076,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12441840,FIN Scan
16378,40,1422,1,44,1,56788,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12445248,FIN Scan
16379,40,1060,1,44,1,58077,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12449067,FIN Scan
16380,40,942,0,44,1,56789,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12452469,FIN Scan
16381,40,1134,1,44,1,58078,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12456304,FIN Scan
16382,40,918,0,44,1,56790,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12459708,FIN Scan
16383,40,2624,2,44,1,58079,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12463523,FIN Scan
16384,40,752,0,44,1,56791,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12466913,FIN Scan
16385,40,854,0,44,1,58080,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12470762,FIN Scan
16386,40,865,0,44,1,56792,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12474195,FIN Scan
16387,40,725,0,44,1,58081,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12477983,FIN Scan
16388,40,620,0,44,1,56793,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12481352,FIN Scan
16389,40,1088,1,44,1,58082,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12485153,FIN Scan
16390,40,1030,1,44,1,56794,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12488551,FIN Scan
16391,40,1242,1,44,1,58083,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12492362,FIN Scan
16392,40,1205,1,44,1,56795,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12495760,FIN Scan
16393,40,1124,1,44,1,58084,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12499580,FIN Scan
16394,40,1091,1,44,1,56796,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12502978,FIN Scan
16395,40,977,0,44,1,58085,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12506755,FIN Scan
16396,40,943,0,44,1,56797,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12510177,FIN Scan
16397,40,1209,1,44,1,58086,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12514011,FIN Scan
16398,40,1221,1,44,1,56798,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12517414,FIN Scan
16399,40,1100,1,44,1,58087,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12521225,FIN Scan
16400,40,1037,1,44,1,56799,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12524583,FIN Scan
16401,40,1042,1,44,1,58088,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12528405,FIN Scan
16402,40,1114,1,44,1,56800,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12531816,FIN Scan
16403,40,1217,1,44,1,58089,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12535637,FIN Scan
16404,40,986,0,44,1,56801,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12539070,FIN Scan
16405,40,1163,1,44,1,58090,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12542869,FIN Scan
16406,40,920,0,44,1,56802,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12546269,FIN Scan
16407,40,1030,1,44,1,58091,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12550049,FIN Scan
16408,40,979,0,44,1,56803,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12553478,FIN Scan
16409,40,952,0,44,1,58092,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12557287,FIN Scan
16410,40,1124,1,44,1,56804,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12560710,FIN Scan
16411,40,870,0,44,1,58093,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12564537,FIN Scan
16412,40,1191,1,44,1,56805,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12567910,FIN Scan
16413,40,993,0,44,1,58094,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12571718,FIN Scan
16414,40,1115,1,44,1,56551,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12575141,FIN Scan
16415,40,1026,1,44,1,58095,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12578950,FIN Scan
16416,40,1203,1,44,1,56552,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12582358,FIN Scan
16417,40,990,0,44,1,58096,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12586196,FIN Scan
16418,40,943,0,44,1,56553,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12589582,FIN Scan
16419,40,3232,3,44,1,58097,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12593401,FIN Scan
16420,40,918,0,44,1,56554,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12596762,FIN Scan
16421,40,972,0,44,1,58098,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12600589,FIN Scan
16422,40,1024,1,44,1,56555,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12604006,FIN Scan
16423,40,952,0,44,1,58099,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12607903,FIN Scan
16424,40,956,0,44,1,56556,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12611390,FIN Scan
16425,40,935,0,44,1,58100,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12615176,FIN Scan
16426,40,1702,1,44,1,56557,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12618633,FIN Scan
16427,40,942,0,44,1,58101,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12622504,FIN Scan
16428,40,1211,1,44,1,56558,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12625941,FIN Scan
16429,40,1193,1,44,1,58102,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12629779,FIN Scan
16430,40,894,0,44,1,56559,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12633193,FIN Scan
16431,40,970,0,44,1,58103,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12636933,FIN Scan
16432,40,904,0,44,1,56560,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12640413,FIN Scan
16433,40,822,0,44,1,58104,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12644234,FIN Scan
16434,40,6031,6,44,1,56561,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12647642,FIN Scan
16435,40,1020,1,44,1,58105,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12651453,FIN Scan
16436,40,949,0,44,1,56562,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12654911,FIN Scan
16437,40,928,0,44,1,58106,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12658607,FIN Scan
16438,40,1238,1,44,1,56563,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12662072,FIN Scan
16439,40,972,0,44,1,58107,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12665876,FIN Scan
16440,40,1002,1,44,1,56564,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12669320,FIN Scan
16441,40,930,0,44,1,58108,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12673088,FIN Scan
16442,40,1011,1,44,1,56565,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12676535,FIN Scan
16443,40,1339,1,44,1,58109,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12680247,FIN Scan
16444,40,1030,1,44,1,56566,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12683734,FIN Scan
16445,40,1022,1,44,1,58110,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12687481,FIN Scan
16446,40,1387,1,44,1,56567,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12690912,FIN Scan
16447,40,1145,1,44,1,58111,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12694723,FIN Scan
16448,40,991,0,44,1,56568,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12698223,FIN Scan
16449,40,1101,1,44,1,58112,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12701913,FIN Scan
16450,40,1045,1,44,1,56569,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12705390,FIN Scan
16451,40,1082,1,44,1,58113,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12709117,FIN Scan
16452,40,1030,1,44,1,56570,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12712577,FIN Scan
16453,40,850,0,44,1,58114,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12716385,FIN Scan
16454,40,970,0,44,1,56571,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12719879,FIN Scan
16455,40,971,0,44,1,58115,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12723654,FIN Scan
16456,40,1041,1,44,1,56572,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12727187,FIN Scan
16457,40,913,0,44,1,58116,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12730967,FIN Scan
16458,40,917,0,44,1,56573,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12734458,FIN Scan
16459,40,1029,1,44,1,58117,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12738263,FIN Scan
16460,40,1145,1,44,1,56574,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12741742,FIN Scan
16461,40,969,0,44,1,58118,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12745485,FIN Scan
16462,40,1098,1,44,1,56575,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12748979,FIN Scan
16463,40,989,0,44,1,58119,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12752729,FIN Scan
16464,40,1196,1,44,1,56576,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12756187,FIN Scan
16465,40,1222,1,44,1,58120,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12759996,FIN Scan
16466,40,1133,1,44,1,56577,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12763468,FIN Scan
16467,40,906,0,44,1,58121,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12767230,FIN Scan
16468,40,918,0,44,1,56578,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12770713,FIN Scan
16469,40,858,0,44,1,58122,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12774466,FIN Scan
16470,40,912,0,44,1,56579,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12777927,FIN Scan
16471,40,1023,1,44,1,58123,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12781697,FIN Scan
16472,40,1048,1,44,1,56580,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12785214,FIN Scan
16473,40,975,0,44,1,58124,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12788951,FIN Scan
16474,40,1269,1,44,1,56581,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12792483,FIN Scan
16475,40,812,0,44,1,58125,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12796244,FIN Scan
16476,40,928,0,44,1,56582,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12799752,FIN Scan
16477,40,1154,1,44,1,58126,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12803456,FIN Scan
16478,40,1107,1,44,1,56583,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12806994,FIN Scan
16479,40,881,0,44,1,58127,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12810725,FIN Scan
16480,40,848,0,44,1,56584,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12814206,FIN Scan
16481,40,1020,1,44,1,58128,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12817944,FIN Scan
16482,40,1118,1,44,1,56585,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12821465,FIN Scan
16483,40,833,0,44,1,58129,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12825181,FIN Scan
16484,40,919,0,44,1,56586,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12828713,FIN Scan
16485,40,939,0,44,1,58130,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12832438,FIN Scan
16486,40,1053,1,44,1,56587,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12835953,FIN Scan
16487,40,1192,1,44,1,58131,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12839639,FIN Scan
16488,40,1066,1,44,1,56588,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12843177,FIN Scan
16489,40,794,0,44,1,58132,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12846924,FIN Scan
16490,40,1063,1,44,1,56589,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12850430,FIN Scan
16491,40,1064,1,44,1,58133,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12854164,FIN Scan
16492,40,1049,1,44,1,56590,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12857683,FIN Scan
16493,40,1103,1,44,1,58134,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12861403,FIN Scan
16494,40,1352,1,44,1,56591,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12864927,FIN Scan
16495,40,1169,1,44,1,58135,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12868662,FIN Scan
16496,40,926,0,44,1,56592,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12872181,FIN Scan
16497,40,786,0,44,1,58136,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12875904,FIN Scan
16498,40,891,0,44,1,56593,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12879414,FIN Scan
16499,40,1059,1,44,1,58137,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,12883133,FIN Scan
16500,0,0,0,44,1,58729,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402882,1
16501,0,0,0,40,1,58729,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402938,1
16502,40,1619,1,44,1,58729,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,TLS,32402939,1
16503,0,0,0,44,1,58730,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402947,1
16504,0,0,0,40,1,58729,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402955,1
16505,0,0,0,44,1,58729,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402956,1
16506,0,0,0,40,1,58730,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402960,1
16507,0,0,0,44,1,58730,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402961,1
16508,0,0,0,44,1,58729,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402970,1
16509,0,0,0,44,1,58729,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402972,1
16510,0,0,0,44,1,58729,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402973,1
16511,0,0,0,40,1,58729,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402977,1
16512,0,0,0,44,1,58730,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402978,1
16513,0,0,0,44,1,58730,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402979,1
16514,0,0,0,44,1,58730,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,TLS,32402980,1
16515,0,0,0,40,1,58730,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402986,1
16516,0,0,0,40,1,58729,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402992,1
16517,0,0,0,40,1,58729,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402993,1
16518,0,0,0,40,1,58729,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32402994,1
16519,0,0,0,40,1,58730,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32403000,1
16520,0,0,0,40,1,58730,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32403001,1
16521,0,0,0,40,1,58730,0,0,1,40,16,1024,0,1024,0,0,0,0,0,HTTP,32403002,1
16522,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403037,1
16523,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403038,1
16524,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403039,1
16525,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403040,1
16526,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403041,1
16527,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403042,1
16528,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403043,1
16529,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403044,1
16530,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403045,1
16531,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403046,1
16532,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403047,1
16533,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403048,1
16534,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403049,1
16535,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403050,1
16536,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403051,1
16537,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403052,1
16538,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403053,1
16539,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403054,1
16540,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403055,1
16541,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403056,1
16542,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403057,1
16543,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403058,1
16544,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403059,1
16545,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403060,1
16546,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403061,1
16547,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403062,1
16548,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403063,1
16549,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403064,1
16550,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403066,1
16551,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403067,1
16552,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403068,1
16553,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403069,1
16554,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403070,1
16555,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403071,1
16556,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403072,1
16557,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403073,1
16558,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403074,1
16559,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403075,1
16560,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403076,1
16561,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403077,1
16562,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403078,1
16563,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403079,1
16564,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403080,1
16565,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403081,1
16566,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403082,1
16567,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403083,1
16568,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403084,1
16569,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403085,1
16570,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403086,1
16571,0,0,0,28,1,58985,0,0,2,28,0,0,0,0,0,0,0,0,0,Unknown,32403087,1
